"","V1","V2","V3"
"3766","Taxi Libre","25.9313333333333","25.9313333333333"
"3767","Taxi Libre","14.6240488888889","14.6240488888889"
"3768","Taxi Libre","36.5419288888889","36.5419288888889"
"3769","Taxi Libre","38.49456","38.49456"
"3770","Taxi Libre","33.8968888888889","33.8968888888889"
"3771","Taxi Libre","15.9437155555556","15.9437155555556"
"3772","Taxi Libre","19.4038577777778","19.4038577777778"
"3773","Taxi Libre","27.1340133333333","27.1340133333333"
"3774","Taxi Libre","37.5496311111111","37.5496311111111"
"3775","Taxi Libre","24.45188","24.45188"
"3776","Taxi Libre","20.2108755555556","20.2108755555556"
"3777","Taxi Libre","25.5466088888889","25.5466088888889"
"3778","Taxi Libre","26.4834533333333","26.4834533333333"
"3779","Taxi Libre","30.9408355555556","30.9408355555556"
"3780","Taxi Libre","24.8979511111111","24.8979511111111"
"3781","Taxi Libre","23.4513111111111","23.4513111111111"
"3782","Taxi Libre","33.7684888888889","33.7684888888889"
"3783","Taxi Libre","26.74596","26.74596"
"3784","Taxi Libre","15.59656","15.59656"
"3785","Taxi Libre","15.1324177777778","15.1324177777778"
"3786","Taxi Libre","17.0165688888889","17.0165688888889"
"3787","Taxi Libre","14.9792888888889","14.9792888888889"
"3788","Taxi Libre","41.4558444444444","41.4558444444444"
"3789","Taxi Libre","12.3675377777778","12.3675377777778"
"3790","Taxi Libre","10.4077733333333","10.4077733333333"
"3791","Taxi Libre","18.66104","18.66104"
"3792","Taxi Libre","21.35316","21.35316"
"3793","Taxi Libre","13.5730711111111","13.5730711111111"
"3794","Taxi Libre","14.9754844444444","14.9754844444444"
"3795","Taxi Libre","15.8671511111111","15.8671511111111"
"3796","Taxi Libre","35.9246577777778","35.9246577777778"
"3797","Taxi Libre","20.2460666666667","20.2460666666667"
"3798","Taxi Libre","10.8566977777778","10.8566977777778"
"3799","Taxi Libre","18.3533555555556","18.3533555555556"
"3800","Taxi Libre","45.2555333333333","45.2555333333333"
"3801","Taxi Libre","16.4848977777778","16.4848977777778"
"3802","Taxi Libre","30.0192088888889","30.0192088888889"
"3803","Taxi Libre","16.6865333333333","16.6865333333333"
"3804","Taxi Libre","20.5337777777778","20.5337777777778"
"3805","Taxi Libre","31.1063288888889","31.1063288888889"
"3806","Taxi Libre","21.2775466666667","21.2775466666667"
"3807","Taxi Libre","17.1658933333333","17.1658933333333"
"3808","Taxi Libre","23.2377866666667","23.2377866666667"
"3809","Taxi Libre","52.7669333333333","52.7669333333333"
"3810","Taxi Libre","18.3091288888889","18.3091288888889"
"3811","Taxi Libre","17.0065822222222","17.0065822222222"
"3812","Taxi Libre","35.8523733333333","35.8523733333333"
"3813","Taxi Libre","18.2858266666667","18.2858266666667"
